itemnum,itemnamee,qty,unitnamee,Area,storloc1,storloc2,storloc3,storloc4,storloc5,storloc6,storloc7,storloc8,storloc9,storloc10,storloc11,storloc12,storloc13,storloc14,storloc15
1000785541,ELEMENT  FILTER  AISI 316 L SS,6.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000785542,SENSOR  FREE CHLORINE,1.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000785710,BUSHING  59 MM DIA X 55 MM  EN-JL1040,1.0,EA,UTILITIES,A08A4B,,,,,,,,,,,,,,
1000785963,KIT PNEUMATIC CYLINDER REPAIR,1.0,EA,MCU,A08B1,,,,,,,,,,,,,,
1000786156,KIT  ELEMENT  FOR COUPLING,1.0,EA,,B06D2,,,,,,,,,,,,,,
1000786781,CARD  POWER SUPPLY  BDT PS/DR-16,4.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000786785,CARD  RECTIFIER THYRISTOR FIRING  RTF,15.0,EA,PCU,B11B4B,,,,,,,,,,,,,,
1000786830,BOARD  TEMPERATURE CONTROL,2.0,EA,PCU,J07C1,,,,,,,,,,,,,,
1000786833,DISPLAY  ANALYZER,1.0,EA,PCU,H06C2,,,,,,,,,,,,,,
1000787063,PROBE  RADIAL  (XE-1X/Y),1.0,EA,,A17D5B,,,,,,,,,,,,,,
1000787387,SCREW  SET  316 SS,2.0,EA,UTILITIES,A08B5B,,,,,,,,,,,,,,
1000787388,SCREW  SET  H. T. STEEL,2.0,EA,UTILITIES,A08A5B,,,,,,,,,,,,,,
1000787389,RING  PRAMARY  ANTIMONY CARBON,1.0,EA,UTILITIES,A08A6B,,,,,,,,,,,,,,
1000787420,BUSHING  GRAPHALLOY,1.0,EA,,A07A4B,A07B5B,A08D1B,B06D2,,,,,,,,,,,
1000787420,BUSHING  GRAPHALLOY,10.0,EA,UTILITIES,A07A4B,A07B5B,A08D1B,B06D2,,,,,,,,,,,
1000787422,KEY  POSITION LOCKING  PUMP SHAFT,1.0,EA,UTILITIES,A07A6B,,,,,,,,,,,,,,
1000787423,NUT  LOCK  BEARING,3.0,EA,UTILITIES,A07A6B,A07B1B,A08A6B,,,,,,,,,,,,
1000787425,RING  RETAINING  CIRCLIP  STEEL PLATED,6.0,EA,UTILITIES,A07C6B,A08C3B,,,,,,,,,,,,,
1000787426,SEAL  OIL  NBR  ERIKS TYPE RZV,6.0,EA,UTILITIES,A07A5B,A07B1B,A07B5B,,,,,,,,,,,,
1000787427,WASHER  LOCK  BEARING,3.0,EA,UTILITIES,A07A5B,A08A6B,,,,,,,,,,,,,
1000787610,RING  MATING  SILICON CARBIDE,1.0,EA,UTILITIES,A08B5B,,,,,,,,,,,,,,
1000787611,O-RING  FLUOROELASTOMER,1.0,EA,UTILITIES,A08B2B,,,,,,,,,,,,,,
1000787612,O-RING  FLUOROELASTOMER,1.0,EA,UTILITIES,A08B5B,,,,,,,,,,,,,,
1000787613,O-RING  FLUOROELASTOMER,2.0,EA,UTILITIES,A08A3B,A08B4B,,,,,,,,,,,,,
1000788022,O-RING  VITON  STUFFING BOX,3.0,EA,UTILITIES,A08D4B,F08B2,,,,,,,,,,,,,
1000788041,CARD  PB SER-DR16,4.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000788221,RELAY  CONTROL  125 VDC  4 NO + 1 NC,2.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000788474,BEARING  THRUST  PTFE  OCM  BOSEOUNG,2.0,EA,GAS,G01A2,,,,,,,,,,,,,,
1000788480,SEAT  VALVE  GLASS FILLED PTFE,6.0,EA,OIL TRAIN 1&2,K02A1,,,,,,,,,,,,,,
1000788482,SPRING  SEAT  INCONEL X-750,8.0,EA,GAS,G03A2,,,,,,,,,,,,,,
1000788484,PACKING  GLAND  GRAPHITE  OCM  BOSEOUNG,8.0,EA,GAS,G01A2,G03A2,,,,,,,,,,,,,
1000788485,BEARING  TRUNNION  DU BUSH,24.0,EA,GAS,G03A1,G03A2,,,,,,,,,,,,,
1000788486,BEARING  STEM  PTFE  OCM  BOSEOUNG,4.0,EA,GAS,G03A2,,,,,,,,,,,,,,
1000788487,BEARING  THRUST  PTFE  OCM  BOSEOUNG,6.0,EA,GAS,G01A2,G03A1,G03A2,,,,,,,,,,,,
1000788488,BUSHING  GLAND  OCM  BOSEOUNG,6.0,EA,GAS,G01A2,G03A2,,,,,,,,,,,,,
1000788489,GASKET  COVER  316 SS + GRAPHITE,9.0,EA,GAS,G03A2,,,,,,,,,,,,,,
1000788491,O-RING  VITON  SEAT  OCM  HAEWON IND.,14.0,EA,GAS,G03A1,G03A2,,,,,,,,,,,,,
1000788515,IMPELLER  PUMP  8 IN (FULL SIZE)  SS,-1.0,EA,,G03A1,,,,,,,,,,,,,,
1000788515,IMPELLER  PUMP  8 IN (FULL SIZE)  SS,1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000788544,O-RING  85.09 MM  5.33 MM  FFKM,3.0,EA,"OIL TRAIN 3, 4 & 5",L01B2,L03A1,L08A2,,,,,,,,,,,,
1000788545,O-RING  94.2 MM  5.7 MM  FFKM,2.0,EA,"OIL TRAIN 3, 4 & 5",L03A1,L08A2,,,,,,,,,,,,,
1000788546,O-RING  69.44 MM  3.53 MM  FFKM,3.0,EA,,A17D4B,L01B2,L03A1,,,,,,,,,,,,
1000788546,O-RING  69.44 MM  3.53 MM  FFKM,3.0,EA,"OIL TRAIN 3, 4 & 5",A17D4B,L01B2,L03A1,,,,,,,,,,,,
1000788547,O-RING  136.12 MM  3.53 MM  FFKM,2.0,EA,"OIL TRAIN 3, 4 & 5",L03A1,L08A2,,,,,,,,,,,,,
1000788644,O-RING  158.34 MM  165.40 MM  3.53 MM,1.0,EA,MCU,A15B5B,,,,,,,,,,,,,,
1000788645,O-RING  196.22 MM  206.88 MM  5.33 MM,2.0,EA,,A18H3B,L03B2,,,,,,,,,,,,,
1000788645,O-RING  196.22 MM  206.88 MM  5.33 MM,1.0,EA,"OIL TRAIN 3, 4 & 5",A18H3B,L03B2,,,,,,,,,,,,,
1000788646,RING  SET  SS ASTM A276 TP S31803,6.0,EA,,A17A3B,A18G6B,A18H4B,L01B2,,,,,,,,,,,
1000788646,RING  SET  SS ASTM A276 TP S31803,1.0,EA,"OIL TRAIN 3, 4 & 5",A17A3B,A18G6B,A18H4B,L01B2,,,,,,,,,,,
1000788647,RING  THROTTLE  PTFE CARBON GRAPHITE,1.0,EA,,A18H3B,L03A1,,,,,,,,,,,,,
1000788647,RING  THROTTLE  PTFE CARBON GRAPHITE,2.0,EA,"OIL TRAIN 3, 4 & 5",A18H3B,L03A1,,,,,,,,,,,,,
1000788651,SEAT  SEAL FACE  BONDED)  (BUKA20),7.0,EA,"OIL TRAIN 3, 4 & 5",L01B2,L03A1,L07B2,,,,,,,,,,,,
1000788652,SLEEVE  INCONEL 625/718 (N06625),1.0,EA,MCU,A17D2B,L03A1,L06A1,,,,,,,,,,,,
1000788652,SLEEVE  INCONEL 625/718 (N06625),3.0,EA,"OIL TRAIN 3, 4 & 5",A17D2B,L03A1,L06A1,,,,,,,,,,,,
1000788675,BOLT  HUB  ISO GR 12.9,2.0,EA,GAS,G01A2,,,,,,,,,,,,,,
1000788677,FACE  SEAL FACE  IMPREGNATED + N06625,1.0,EA,,A18H3B,L01B2,L02B1,,,,,,,,,,,,
1000788677,FACE  SEAL FACE  IMPREGNATED + N06625,2.0,EA,"OIL TRAIN 3, 4 & 5",A18H3B,L01B2,L02B1,,,,,,,,,,,,
1000788678,SLEEVE  SHAFT  INCONEL 625/718 (N06625),1.0,EA,,A18G6B,L02B1,,,,,,,,,,,,,
1000788678,SLEEVE  SHAFT  INCONEL 625/718 (N06625),1.0,EA,"OIL TRAIN 3, 4 & 5",A18G6B,L02B1,,,,,,,,,,,,,
1000788839,PROBE  MOTOR BEARING,1.0,EA,,B06D2,,,,,,,,,,,,,,
1000788899,O-RING  2-442  NITRILE  90 SHORE A,1.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1000788900,PACKING  MALE  3 IN STEM,1.0,EA,"OIL TRAIN 3, 4 & 5",L03A1,,,,,,,,,,,,,,
1000788901,PACKING  FEMALE  3 IN STEM,6.0,EA,OIL TRAIN 1&2,A07D5B,L03A1,,,,,,,,,,,,,
1000788901,PACKING  FEMALE  3 IN STEM,1.0,EA,"OIL TRAIN 3, 4 & 5",A07D5B,L03A1,,,,,,,,,,,,,
1000788902,PACKING  VALVE STEM  3 IN STEM  VEE,4.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,L06A1,,,,,,,,,,,,,
1000788904,PACKING  PLATE TAG,4.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,L06A1,,,,,,,,,,,,,
1000788906,GASKET  SPIRAL WOUND  20 IN  0.19 IN,12.0,EA,OIL TRAIN 1&2,K06B2,L06A2,,,,,,,,,,,,,
1000788906,GASKET  SPIRAL WOUND  20 IN  0.19 IN,2.0,EA,"OIL TRAIN 3, 4 & 5",K06B2,L06A2,,,,,,,,,,,,,
1000788907,GASKET  SPIRAL WOUND  20 IN  0.19 IN,12.0,EA,OIL TRAIN 1&2,K06B2,L06A2,,,,,,,,,,,,,
1000788907,GASKET  SPIRAL WOUND  20 IN  0.19 IN,2.0,EA,"OIL TRAIN 3, 4 & 5",K06B2,L06A2,,,,,,,,,,,,,
1000788908,GASKET  SPIRAL WOUND  20 IN  0.19 IN,1.0,EA,,C08A2,K06B2,L06A2,,,,,,,,,,,,
1000788908,GASKET  SPIRAL WOUND  20 IN  0.19 IN,6.0,EA,OIL TRAIN 1&2,C08A2,K06B2,L06A2,,,,,,,,,,,,
1000788908,GASKET  SPIRAL WOUND  20 IN  0.19 IN,2.0,EA,"OIL TRAIN 3, 4 & 5",C08A2,K06B2,L06A2,,,,,,,,,,,,
1000788909,KIT  ACTUATOR SOFT PART  REBUILD,1.0,EA,OIL TRAIN 1&2,A07F2B,L03B2,,,,,,,,,,,,,
1000788909,KIT  ACTUATOR SOFT PART  REBUILD,1.0,EA,"OIL TRAIN 3, 4 & 5",A07F2B,L03B2,,,,,,,,,,,,,
1000788910,SEAL  BACK-UP RING,3.0,EA,"OIL TRAIN 3, 4 & 5",L03B1,L06A1,,,,,,,,,,,,,
1000788912,KIT  ACTUATOR SOFT PART  REBUILD,4.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1000788923,KIT  ACTUATOR SOFT PART  REBUILD,2.0,EA,"OIL TRAIN 3, 4 & 5",L06A1,,,,,,,,,,,,,,
1000788932,GASKET  SPIRAL WOUND  10 IN  0.19 IN,3.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,,,,,,,,,,,,,,
1000788933,GASKET  SPIRAL WOUND  10 IN  0.19 IN,1.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1000788934,GASKET  SPIRAL WOUND  10 IN  0.19 IN,3.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,,,,,,,,,,,,,,
1000788935,LINER  GUIDE  3 IN STEM  PTFE,1.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,,,,,,,,,,,,,,
1000788936,O-RING  2-436  NITRILE  90 SHORE A,1.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1000788937,SEAL  BACK-UP RING,2.0,EA,"OIL TRAIN 3, 4 & 5",L01B2,,,,,,,,,,,,,,
1000789342,COMPRESSOR  REFRIGERANT  RECIPROCATING,1.0,EA,HVAC,27B2,,,,,,,,,,,,,,
1000789343,COMPRESSOR  REFRIGERANT  RECIPROCATING,1.0,EA,HVAC,27B2,,,,,,,,,,,,,,
1000789763,BOARD  PRINTED CIRCUIT,4.0,EA,PCU,A16G2B,H08A1,,,,,,,,,,,,,
1000789764,MODULE  POWER SUPPLY CARD  SUPPLY,3.0,EA,PCU,A16G4B,H06A1,,,,,,,,,,,,,
1000789765,MODULE  ANALOG INPUT CARD  IMPEDANCE,4.0,EA,PCU,A16F1B,H06A1,,,,,,,,,,,,,
1000789766,MODULE  DIGITAL INPUT CARD  14 CHANNEL,-1.0,EA,PCU,A16F1B,,,,,,,,,,,,,,
1000789768,MODULE  CPU,3.0,EA,PCU,H06B2,H07A2,,,,,,,,,,,,,
1000789769,MODULE  DIGITAL OUTPUT CARD  16 CHANNEL,5.0,EA,PCU,A16F2B,,,,,,,,,,,,,,
1000789823,PROBE  FLOW CONDUCTIVITY  3 M  NPT,4.0,EA,PCU,A16C6B,,,,,,,,,,,,,,
1000789947,SPRING  RELIEF VALVE  INCONEL X750,9.0,EA,MECHANICAL SHOP,J01C1,,,,,,,,,,,,,,
1000790037,LIGHT  EMERGENCY/SAFETY  SAFETY FLASHER,23.0,EA,PCU,H07B2,,,,,,,,,,,,,,
1000790432,SLEEVE  2.4610,1.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1000790440,FACE  MECHANICAL SEAL  SEAL FACE,1.0,EA,"OIL TRAIN 3, 4 & 5",L03B2,,,,,,,,,,,,,,
1000790441,RING  THRUST  2.4610,2.0,EA,"OIL TRAIN 3, 4 & 5",L01B2,L03A1,,,,,,,,,,,,,
1000790442,SCREW  SET  M8 X 12  DIN916,1.0,EA,"OIL TRAIN 3, 4 & 5",L01B2,,,,,,,,,,,,,,
1000790443,SLEEVE  SHAFT  2.4856,1.0,EA,"OIL TRAIN 3, 4 & 5",L03A1,,,,,,,,,,,,,,
1000790444,RING  SET  1.4501,1.0,EA,"OIL TRAIN 3, 4 & 5",L01B2,,,,,,,,,,,,,,
1000790445,SCREW  SET  M10 X 16  DIN916,1.0,EA,OIL TRAIN 1&2,A07D4B,L08A2,,,,,,,,,,,,,
1000790445,SCREW  SET  M10 X 16  DIN916,1.0,EA,"OIL TRAIN 3, 4 & 5",A07D4B,L08A2,,,,,,,,,,,,,
1000790453,GASKET  SPIRAL WOUND  DUPLEX/SW,20.0,EA,"OIL TRAIN 3, 4 & 5",L06A2,L08A2,,,,,,,,,,,,,
1000790454,SEAL  IMPROSEAL  VBXX,3.0,EA,OIL TRAIN 1&2,K03A1,L01B2,L02A2,L02B1,L02B2,,,,,,,,,,
1000790454,SEAL  IMPROSEAL  VBXX,5.0,EA,"OIL TRAIN 3, 4 & 5",K03A1,L01B2,L02A2,L02B1,L02B2,,,,,,,,,,
1000790455,SEAL  IMPROSEAL  VBXX,2.0,EA,OIL TRAIN 1&2,K03A2,L02B1,L07B2,,,,,,,,,,,,
1000790455,SEAL  IMPROSEAL  VBXX,2.0,EA,"OIL TRAIN 3, 4 & 5",K03A2,L02B1,L07B2,,,,,,,,,,,,
1000790457,RING  WEAR  IMPELLER  (OVERLAY 12%),6.0,EA,"OIL TRAIN 3, 4 & 5",L08A1,,,,,,,,,,,,,,
1000790459,RING  WEAR  CASING  (OVERLAY 6%),1.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1000790460,BUSHING  STUFFING BOX,2.0,EA,"OIL TRAIN 3, 4 & 5",L03B2,L06A1,,,,,,,,,,,,,
1000790572,BEARING  BALL  RADIAL,2.0,EA,MCU,A08B1,,,,,,,,,,,,,,
1000790575,COUPLING  SHAFT  HALF  JAW  CAST IRON,2.0,EA,"OIL TRAIN 3, 4 & 5",L01B2,L06A1,,,,,,,,,,,,,
1000790578,O-RING  USED FOR EXCENTRIC PUMP,1.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1000790589,ROTOR  PUMP  HELICAL,-1.0,EA,,L01A2,L01B1,,,,,,,,,,,,,
1000790589,ROTOR  PUMP  HELICAL,2.0,EA,"OIL TRAIN 3, 4 & 5",L01A2,L01B1,,,,,,,,,,,,,
1000790591,SPIDER  COUPLING  POLYURETHANE,4.0,EA,"OIL TRAIN 3, 4 & 5",L06A1,,,,,,,,,,,,,,
1000790827,DISC  RUPTURE  6 IN  220 PSIG @ 179 ºF,0.0,EA,,A18A3B,,,,,,,,,,,,,,
1000790860,BEARING  BALL  NON DRIVE END,2.0,EA,OIL TRAIN 1&2,A07D3B,,,,,,,,,,,,,,
1000790861,BEARING  BALL  DRIVE END,2.0,EA,OIL TRAIN 1&2,A07C2B,,,,,,,,,,,,,,
1000790993,BOARD  PRINTED CIRCUIT  ELECTRONICS,1.0,EA,PCU,J06C2,,,,,,,,,,,,,,
1000791006,BOARD  PRINTED CIRCUIT  ELECTRONICS,1.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000791010,CAPACITOR  400 UF  250 VAC  MM HT,9.0,EA,PCU,H06C2,,,,,,,,,,,,,,
1000791043,CAPACITOR  200 UF  250 VAC  MM LG,4.0,EA,,A17E5B,H06C2,,,,,,,,,,,,,
1000791043,CAPACITOR  200 UF  250 VAC  MM LG,26.0,EA,PCU,A17E5B,H06C2,,,,,,,,,,,,,
1000791044,FILTER  FAN  AIR OUTPUT/INPUT  P15/350S,4.0,EA,PCU,H06C2,,,,,,,,,,,,,,
1000791073,FAN  AIR OUTPUT FILTER 325 MM X,4.0,EA,GAS,G03A2,,,,,,,,,,,,,,
1000791090,KIT  ACTUATOR  REPAIR,4.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000791094,RING  SEAL  2.59 X 2.97 X 0.18,1.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000791095,REGULATOR  PRESSURE  REDUCING  300 PSI,1.0,EA,,B06D2,,,,,,,,,,,,,,
1000791100,KIT  HYDRAULIC CYLINDER SEAL  REPAIR,1.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000791256,SEAL  INPRO  FOR DRIVE END & NON DRIVE,12.0,EA,UTILITIES,A08A5B,A08A6B,A08F3B,F08B2,,,,,,,,,,,
1000791304,RING  RETAINING  CIRCLIP  STEEL PLATED,2.0,EA,,A18F5B,,,,,,,,,,,,,,
1000791306,GASKET  SPIRAL WOUND  SS  DISCHARGE,3.0,EA,UTILITIES,A08C2B,A08C4B,,,,,,,,,,,,,
1000791307,IMPELLER  PUMP  1  CF3M  SS  ASTM A743,2.0,EA,UTILITIES,F07B1,,,,,,,,,,,,,,
1000791308,O-RING  VITON  HOUSING VAPOR SEAL,3.0,EA,UTILITIES,A07B4B,A08H3B,,,,,,,,,,,,,
1000791309,RING  RETAINING  CIRCLIP  STEEL PLATED,10.0,EA,UTILITIES,A08H6B,,,,,,,,,,,,,,
1000791310,RING  RETAINING  CIRCLIP  STEEL PLATED,11.0,EA,UTILITIES,A07A3B,A07B3B,A07B6B,A07C6B,,,,,,,,,,,
1000791508,LAMP FLUORSENT 36W 1200MM,-100.0,EA,,A06C2,D01A2,,,,,,,,,,,,,
1000791508,LAMP FLUORSENT 36W 1200MM,100.0,EA,MCU,A06C2,D01A2,,,,,,,,,,,,,
1000791534,IMPELLER  PUMP  ASTM A743 GR. CF3M,1.0,EA,,A17A3B,,,,,,,,,,,,,,
1000791593,O-RING  (ASTM D1418) FFKM  K(KALREZ),1.0,EA,OIL TRAIN 1&2,A07E6B,,,,,,,,,,,,,,
1000791974,LAMP  FLUORESCENT  17 W  COOL WHITE,0.0,EA,,A07A2,D01A1,K07B2,L02D2,,,,,,,,,,,
1000791974,LAMP  FLUORESCENT  17 W  COOL WHITE,375.0,EA,MCU,A07A2,D01A1,K07B2,L02D2,,,,,,,,,,,
1000791974,LAMP  FLUORESCENT  17 W  COOL WHITE,1020.0,EA,OIL TRAIN 1&2,A07A2,D01A1,K07B2,L02D2,,,,,,,,,,,
1000791974,LAMP  FLUORESCENT  17 W  COOL WHITE,1200.0,EA,"OIL TRAIN 3, 4 & 5",A07A2,D01A1,K07B2,L02D2,,,,,,,,,,,
1000791980,LAMP  FLUORESCENT  36 WATTS  DAYLIGHT,-47.0,EA,,A01A1,D01A2,,,,,,,,,,,,,
1000791980,LAMP  FLUORESCENT  36 WATTS  DAYLIGHT,22.0,EA,MCU,A01A1,D01A2,,,,,,,,,,,,,
1000792011,KIT  ELEMENT  OVERLOAD WASHER  ELEMENT,2.0,EA,UTILITIES,A08B5B,,,,,,,,,,,,,,
1000792151,MECHANICAL SEAL  1-3/4 IN  BSTFN,1.0,EA,UTILITIES,A08B5B,,,,,,,,,,,,,,
1000792254,COMPRESSOR  REFRIGERANT  SCREW  R134A,2.0,EA,HVAC,27B2,,,,,,,,,,,,,,
1000792277,VALVE  RELIEF  175 PSI  SI-2,2.0,EA,"OIL TRAIN 3, 4 & 5",L03B2,,,,,,,,,,,,,,
1000792339,BOARD PRINTED,1.0,EA,UTILITIES,A15B5B,,,,,,,,,,,,,,
1000792342,"MODULE, AC TO DC, TURBINE CONTROL 1",1.0,EA,PCU,A16D4B,,,,,,,,,,,,,,
1000792566,LIGHT  PILOT INDICATING  GREEN  PANEL,10.0,EA,"OIL TRAIN 3, 4 & 5",L03A1,,,,,,,,,,,,,,
1000792677,BUSHING  THROAT  60,0.0,EA,UTILITIES,A08A2B,,,,,,,,,,,,,,
1000792920,MECHANICAL SEAL  1-1/8 IN  BSTFN,-2.0,EA,,A07C5B,,,,,,,,,,,,,,
1000792920,MECHANICAL SEAL  1-1/8 IN  BSTFN,2.0,EA,UTILITIES,A07C5B,,,,,,,,,,,,,,
1000793130,SPRING  RELIEF VALVE  ALLOY STEEL,1.0,EA,MECHANICAL SHOP,J01C1,,,,,,,,,,,,,,
1000793180,DETECTOR  RESISTANCE  MM (4.33 IN LG),7.0,EA,MECHANICAL SHOP,J01C1,,,,,,,,,,,,,,
1000793182,DETECTOR  RESISTANCE  MM (5.91 IN LG),4.0,EA,MCU,B07B1,,,,,,,,,,,,,,
1000793321,LAMP  ANTIFIRE SYSTEM,7.0,EA,,B07C2,,,,,,,,,,,,,,
1000793476,VALVE  BALL  DN5 HU-H  16DX34  FOR PUMP,1.0,EA,UTILITIES,A08A2B,,,,,,,,,,,,,,
1000793478,COUPLING  SHAFT  HALF  JAW  DRIVE SIDE,1.0,EA,UTILITIES,A08A6B,,,,,,,,,,,,,,
1000793508,BOARD  PRINTED CIRCUIT  MOTHERBOARD,5.0,EA,,A18A3B,,,,,,,,,,,,,,
1000793603,"KIT, MINOR REPAIR, PIN SPRING",1.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000793640,RING  BACK-UP  FOR ROTOR ASSEMBLY PART,2.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000793649,O-RING  FOR ROTOR ASSEMBLY PART,4.0,EA,GAS,G01A2,G03A1,,,,,,,,,,,,,
1000793661,"STRIP, SEALING, 3.53 MM DIA X 600 MM LG",2.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000793663,"O-RING, FOR COMPRESSOR ASSEMBLY",2.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000793664,"O-RING, FOR COMPRESSOR ASSEMBLY",3.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000793667,"STRIP, SEALING, VITON",2.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000793722,ELEMENT FILTERS,-1030.0,EA,,21A01A1,,,,,,,,,,,,,,
1000793722,ELEMENT FILTERS,1030.0,EA,"OIL TRAIN 3, 4 & 5",21A01A1,,,,,,,,,,,,,,
1000793818,DETECTOR  RESISTANCE  PROBE  PLATINUM,5.0,EA,,A18G3B,,,,,,,,,,,,,,
1000793924,KIT  AFTERCOOLER  SEALING,5.0,EA,,A18E6B,,,,,,,,,,,,,,
1000793927,KIT  OIL COOLER  SEALING  SIZES GASKETS,1.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000794098,MODULE  ANTIFIRE GAS DETECTOR,3.0,EA,PCU,A16G4B,H06A1,,,,,,,,,,,,,
1000794371,TRANSFORMER  17.1 KVA  202/120 V  3 PH,1.0,EA,,C03B1,,,,,,,,,,,,,,
1000794634,O-RING  QUARTZ SLEEVE,2.0,EA,UTILITIES,A08B5B,,,,,,,,,,,,,,
1000794635,RING  WIPER  QUARTZ SLEEVE,24.0,EA,UTILITIES,A08A6B,A08B1B,,,,,,,,,,,,,
1000794678,DIAPHRAGM  ACTUATOR  NEOPRENE,3.0,EA,"OIL TRAIN 3, 4 & 5",L06A1,,,,,,,,,,,,,,
1000794962,DETECTOR  RESISTANCE  PROBE  PLATINUM,1.0,EA,,A18H6B,,,,,,,,,,,,,,
1000795180,GASKET  1-1/2 IN  CLASS 150  3 MM,20.0,EA,UTILITIES,A08H4B,F08B2,,,,,,,,,,,,,
1000795195,GASKET  FULL FACE  8 IN NPS  3 MM,1.0,EA,UTILITIES,A08A6B,,,,,,,,,,,,,,
1000795201,GASKET  600 MM ID X 750 MM OD  1.5 MM,27.0,EA,UTILITIES,F06C1,F07C2,,,,,,,,,,,,,
1000795202,GASKET  594 MM ID X 735 MM OD  3 MM,20.0,EA,UTILITIES,F06C1,F06C2,,,,,,,,,,,,,
1000795374,REGULATOR  PRESSURE  PRESSURE REDUCING,3.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000795424,MODULE  POWER SUPPLY,2.0,EA,,A16B5B,A18A3B,,,,,,,,,,,,,
1000795424,MODULE  POWER SUPPLY,2.0,EA,PCU,A16B5B,A18A3B,,,,,,,,,,,,,
1000795426,MODULE  FF COMMUNICATION MODULE,1.0,EA,PCU,A16A3B,,,,,,,,,,,,,,
1000795429,MODULE  RTD INPUT MODULE,1.0,EA,PCU,A16A3B,,,,,,,,,,,,,,
1000795433,MODULE  RELAY OUTPUT MODULE,11.0,EA,PCU,A16A3B,,,,,,,,,,,,,,
1000795943,GASKET  2 IN  ANSI CL 300  4 MM  EPDM,20.0,EA,UTILITIES,A08B1B,,,,,,,,,,,,,,
1000795944,GASKET  2 IN  ANSI CL 150  4 MM  EPDM,20.0,EA,UTILITIES,A08A6B,A08H2B,,,,,,,,,,,,,
1000795945,GASKET  3 IN  ANSI CL 150  4 MM  EPDM,20.0,EA,UTILITIES,A08B1B,,,,,,,,,,,,,,
1000795946,GASKET  4 IN  ANSI CL 150  4 MM  EPDM,20.0,EA,UTILITIES,A08H2B,,,,,,,,,,,,,,
1000795947,GASKET  6 IN  ANSI CL 150  4 MM  EPDM,1.0,EA,UTILITIES,A08G2B,,,,,,,,,,,,,,
1000795948,GASKET  8 IN  ANSI CL 150  4 MM  EPDM,20.0,EA,UTILITIES,A08H3B,,,,,,,,,,,,,,
1000796017,SWITCH  LIMIT  SPDT  1 NO-1 NC  UL-1203,1.0,EA,"OIL TRAIN 3, 4 & 5",L01C1,,,,,,,,,,,,,,
1000796071,O-RING  MEMBRANE,10.0,EA,UTILITIES,A08G1B,,,,,,,,,,,,,,
1000796186,VALVE  DIAPHRAGM  WEIR  1-1/2 IN  40),1.0,EA,,A18C4B,,,,,,,,,,,,,,
1000796456,SPRING  ELGILOY,2.0,EA,"OIL TRAIN 3, 4 & 5",L03A1,,,,,,,,,,,,,,
1000796460,RING  PACKING  SS,6.0,EA,"OIL TRAIN 3, 4 & 5",L01B2,L07B2,,,,,,,,,,,,,
1000796541,BEARING  BALL  DRIVE END  SHELL,1.0,EA,SHIPPING,H03B2,,,,,,,,,,,,,,
1000796542,BEARING  BALL  NON DRIVE END  SHELL,1.0,EA,SHIPPING,H03B2,,,,,,,,,,,,,,
1000797067,BELLOWS  BELLOW UNIT,1.0,EA,OIL TRAIN 1&2,A07D6B,,,,,,,,,,,,,,
1000797068,BOLT  MACHINE  M8 X 12 MM  HEX  STEEL,1.0,EA,OIL TRAIN 1&2,A07D5B,,,,,,,,,,,,,,
1000797069,PIN  SS  2.4610/2.4819,1.0,EA,OIL TRAIN 1&2,A07D5B,,,,,,,,,,,,,,
1000797122,BEARING  BOWL BEARINGS,6.0,EA,,C01A1,,,,,,,,,,,,,,
